4,2
7,1
10,1
13,2
16,2
19,3
22,3
25,3
28,4
31,4
34,4
37,4
40,4
43,4
46,4
49,4
52,4
55,4
58,4
61,4
64,1
67,1
70,1
73,1
76,0
79,0
82,0
84,9
87,9
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
89,5
0,0
0,0
0,0
0,0
