2,5
4,1
5,7
7,4
9,0
10,6
12,3
13,9
15,5
17,2
18,8
20,4
22,1
23,7
25,3
27,0
28,6
30,2
31,8
33,5
34,9
35,8
36,8
37,7
38,7
39,6
40,6
41,5
42,5
43,4
44,4
45,3
46,3
47,2
48,2
49,1
50,1
51,1
52,0
53,0
53,9
54,3
54,3
54,3
54,3
54,3
54,3
55,2
55,4
55,7
56,0
56,2
56,5
56,8
57,0
57,3
57,6
57,9
58,1
58,4
58,7
58,9
59,2
59,5
59,7
60,0
61,4
64,5
67,5
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
69,6
0,0
0,0
